year,edition,edition_id,host_city,host_country_noc,is_host,country,country_noc,continent,is_defunct_entity,era,gold,silver,bronze,total,rank_in_edition,medal_share_pct,gold_ratio,n_countries_in_edition,edition_data_complete
1996,1996 Summer Olympics,24,Atlanta,USA,False,Republic of Korea,KOR,Asia,False,Post-Cold War (1992-2000),7,15,5,27,8,3.21,0.259,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Cuba,CUB,Americas,False,Post-Cold War (1992-2000),9,8,8,25,9,2.97,0.36,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Ukraine,UKR,Europe,False,Post-Cold War (1992-2000),9,2,12,23,10,2.73,0.391,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Canada,CAN,Americas,False,Post-Cold War (1992-2000),3,11,8,22,11,2.61,0.136,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Hungary,HUN,Europe,False,Post-Cold War (1992-2000),7,4,10,21,12,2.49,0.333,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Romania,ROU,Europe,False,Post-Cold War (1992-2000),4,7,9,20,13,2.38,0.2,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Netherlands,NED,Europe,False,Post-Cold War (1992-2000),4,5,10,19,14,2.26,0.211,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Poland,POL,Europe,False,Post-Cold War (1992-2000),7,5,5,17,15,2.02,0.412,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Spain,ESP,Europe,False,Post-Cold War (1992-2000),5,6,6,17,15,2.02,0.294,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Bulgaria,BUL,Europe,False,Post-Cold War (1992-2000),3,7,5,15,17,1.78,0.2,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Brazil,BRA,Americas,False,Post-Cold War (1992-2000),3,3,9,15,17,1.78,0.2,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Great Britain,GBR,Europe,False,Post-Cold War (1992-2000),1,8,6,15,17,1.78,0.067,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Belarus,BLR,Europe,False,Post-Cold War (1992-2000),1,6,8,15,17,1.78,0.067,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Japan,JPN,Asia,False,Post-Cold War (1992-2000),3,6,5,14,21,1.66,0.214,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Czechia,CZE,Europe,False,Post-Cold War (1992-2000),4,3,4,11,22,1.31,0.364,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Kazakhstan,KAZ,Asia,False,Post-Cold War (1992-2000),3,4,4,11,22,1.31,0.273,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Greece,GRE,Europe,False,Post-Cold War (1992-2000),4,4,0,8,24,0.95,0.5,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Sweden,SWE,Europe,False,Post-Cold War (1992-2000),2,4,2,8,24,0.95,0.25,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Kenya,KEN,Africa,False,Post-Cold War (1992-2000),1,4,3,8,24,0.95,0.125,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Switzerland,SUI,Europe,False,Post-Cold War (1992-2000),4,3,0,7,27,0.83,0.571,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Norway,NOR,Europe,False,Post-Cold War (1992-2000),2,2,3,7,27,0.83,0.286,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Denmark,DEN,Europe,False,Post-Cold War (1992-2000),4,1,1,6,29,0.71,0.667,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Türkiye,TUR,Europe,False,Post-Cold War (1992-2000),4,1,1,6,29,0.71,0.667,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,New Zealand,NZL,Oceania,False,Post-Cold War (1992-2000),3,2,1,6,29,0.71,0.5,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Belgium,BEL,Europe,False,Post-Cold War (1992-2000),2,2,2,6,29,0.71,0.333,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Nigeria,NGR,Africa,False,Post-Cold War (1992-2000),2,1,3,6,29,0.71,0.333,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Jamaica,JAM,Americas,False,Post-Cold War (1992-2000),1,3,2,6,29,0.71,0.167,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,South Africa,RSA,Africa,False,Post-Cold War (1992-2000),3,1,1,5,35,0.59,0.6,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Democratic People's Republic of Korea,PRK,Asia,False,Post-Cold War (1992-2000),2,1,2,5,35,0.59,0.4,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Ireland,IRL,Europe,False,Post-Cold War (1992-2000),3,0,1,4,37,0.48,0.75,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Finland,FIN,Europe,False,Post-Cold War (1992-2000),1,2,1,4,37,0.48,0.25,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Indonesia,INA,Asia,False,Post-Cold War (1992-2000),1,1,2,4,37,0.48,0.25,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Serbia and Montenegro,SCG,Europe,True,Post-Cold War (1992-2000),1,1,2,4,37,0.48,0.25,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Algeria,ALG,Africa,False,Post-Cold War (1992-2000),2,0,1,3,41,0.36,0.667,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Ethiopia,ETH,Africa,False,Post-Cold War (1992-2000),2,0,1,3,41,0.36,0.667,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Islamic Republic of Iran,IRI,Asia,False,Post-Cold War (1992-2000),1,1,1,3,41,0.36,0.333,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Slovakia,SVK,Europe,False,Post-Cold War (1992-2000),1,1,1,3,41,0.36,0.333,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Argentina,ARG,Americas,False,Post-Cold War (1992-2000),0,2,1,3,41,0.36,0.0,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Austria,AUT,Europe,False,Post-Cold War (1992-2000),0,1,2,3,41,0.36,0.0,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Armenia,ARM,Europe,False,Post-Cold War (1992-2000),1,1,0,2,47,0.24,0.5,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Croatia,CRO,Europe,False,Post-Cold War (1992-2000),1,1,0,2,47,0.24,0.5,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Portugal,POR,Europe,False,Post-Cold War (1992-2000),1,0,1,2,47,0.24,0.5,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Thailand,THA,Asia,False,Post-Cold War (1992-2000),1,0,1,2,47,0.24,0.5,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Namibia,NAM,Africa,False,Post-Cold War (1992-2000),0,2,0,2,47,0.24,0.0,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Slovenia,SLO,Europe,False,Post-Cold War (1992-2000),0,2,0,2,47,0.24,0.0,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Malaysia,MAS,Asia,False,Post-Cold War (1992-2000),0,1,1,2,47,0.24,0.0,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Republic of Moldova,MDA,Europe,False,Post-Cold War (1992-2000),0,1,1,2,47,0.24,0.0,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Uzbekistan,UZB,Asia,False,Post-Cold War (1992-2000),0,1,1,2,47,0.24,0.0,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Georgia,GEO,Europe,False,Post-Cold War (1992-2000),0,0,2,2,47,0.24,0.0,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Morocco,MAR,Africa,False,Post-Cold War (1992-2000),0,0,2,2,47,0.24,0.0,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Trinidad and Tobago,TTO,Americas,False,Post-Cold War (1992-2000),0,0,2,2,47,0.24,0.0,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Burundi,BDI,Africa,False,Post-Cold War (1992-2000),1,0,0,1,59,0.12,1.0,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Costa Rica,CRC,Americas,False,Post-Cold War (1992-2000),1,0,0,1,59,0.12,1.0,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Ecuador,ECU,Americas,False,Post-Cold War (1992-2000),1,0,0,1,59,0.12,1.0,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,"Hong Kong, China",HKG,Asia,False,Post-Cold War (1992-2000),1,0,0,1,59,0.12,1.0,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Syrian Arab Republic,SYR,Asia,False,Post-Cold War (1992-2000),1,0,0,1,59,0.12,1.0,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Azerbaijan,AZE,Europe,False,Post-Cold War (1992-2000),0,1,0,1,59,0.12,0.0,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Chinese Taipei,TPE,Asia,False,Post-Cold War (1992-2000),0,1,0,1,59,0.12,0.0,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Latvia,LAT,Europe,False,Post-Cold War (1992-2000),0,1,0,1,59,0.12,0.0,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Philippines,PHI,Asia,False,Post-Cold War (1992-2000),0,1,0,1,59,0.12,0.0,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,The Bahamas,BAH,Americas,False,Post-Cold War (1992-2000),0,1,0,1,59,0.12,0.0,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Tonga,TGA,Oceania,False,Post-Cold War (1992-2000),0,1,0,1,59,0.12,0.0,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Zambia,ZAM,Africa,False,Post-Cold War (1992-2000),0,1,0,1,59,0.12,0.0,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,India,IND,Asia,False,Post-Cold War (1992-2000),0,0,1,1,59,0.12,0.0,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Israel,ISR,Asia,False,Post-Cold War (1992-2000),0,0,1,1,59,0.12,0.0,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Lithuania,LTU,Europe,False,Post-Cold War (1992-2000),0,0,1,1,59,0.12,0.0,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Mexico,MEX,Americas,False,Post-Cold War (1992-2000),0,0,1,1,59,0.12,0.0,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Mongolia,MGL,Asia,False,Post-Cold War (1992-2000),0,0,1,1,59,0.12,0.0,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Mozambique,MOZ,Africa,False,Post-Cold War (1992-2000),0,0,1,1,59,0.12,0.0,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Puerto Rico,PUR,Americas,False,Post-Cold War (1992-2000),0,0,1,1,59,0.12,0.0,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Tunisia,TUN,Africa,False,Post-Cold War (1992-2000),0,0,1,1,59,0.12,0.0,79,True
1996,1996 Summer Olympics,24,Atlanta,USA,False,Uganda,UGA,Africa,False,Post-Cold War (1992-2000),0,0,1,1,59,0.12,0.0,79,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,United States,USA,Americas,False,Post-Cold War (1992-2000),37,24,32,93,1,10.03,0.398,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Russian Federation,RUS,Europe,False,Post-Cold War (1992-2000),32,28,29,89,2,9.6,0.36,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,People's Republic of China,CHN,Asia,False,Post-Cold War (1992-2000),28,16,14,58,3,6.26,0.483,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,True,Australia,AUS,Oceania,False,Post-Cold War (1992-2000),16,25,17,58,3,6.26,0.276,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Germany,GER,Europe,False,Post-Cold War (1992-2000),13,17,26,56,5,6.04,0.232,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,France,FRA,Europe,False,Post-Cold War (1992-2000),13,14,11,38,6,4.1,0.342,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Italy,ITA,Europe,False,Post-Cold War (1992-2000),13,8,13,34,7,3.67,0.382,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Cuba,CUB,Americas,False,Post-Cold War (1992-2000),11,11,7,29,8,3.13,0.379,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Great Britain,GBR,Europe,False,Post-Cold War (1992-2000),11,10,7,28,9,3.02,0.393,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Republic of Korea,KOR,Asia,False,Post-Cold War (1992-2000),8,10,10,28,9,3.02,0.286,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Romania,ROU,Europe,False,Post-Cold War (1992-2000),11,6,9,26,11,2.8,0.423,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Netherlands,NED,Europe,False,Post-Cold War (1992-2000),12,9,4,25,12,2.7,0.48,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Ukraine,UKR,Europe,False,Post-Cold War (1992-2000),3,10,10,23,13,2.48,0.13,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Japan,JPN,Asia,False,Post-Cold War (1992-2000),5,8,5,18,14,1.94,0.278,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Hungary,HUN,Europe,False,Post-Cold War (1992-2000),8,6,3,17,15,1.83,0.471,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Belarus,BLR,Europe,False,Post-Cold War (1992-2000),3,3,11,17,15,1.83,0.176,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Poland,POL,Europe,False,Post-Cold War (1992-2000),6,5,3,14,17,1.51,0.429,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Canada,CAN,Americas,False,Post-Cold War (1992-2000),3,3,8,14,17,1.51,0.214,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Bulgaria,BUL,Europe,False,Post-Cold War (1992-2000),5,6,2,13,19,1.4,0.385,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Greece,GRE,Europe,False,Post-Cold War (1992-2000),4,6,3,13,19,1.4,0.308,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Sweden,SWE,Europe,False,Post-Cold War (1992-2000),4,5,3,12,21,1.29,0.333,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Brazil,BRA,Americas,False,Post-Cold War (1992-2000),0,6,6,12,21,1.29,0.0,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Spain,ESP,Europe,False,Post-Cold War (1992-2000),3,3,5,11,23,1.19,0.273,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Norway,NOR,Europe,False,Post-Cold War (1992-2000),4,3,3,10,24,1.08,0.4,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Switzerland,SUI,Europe,False,Post-Cold War (1992-2000),1,6,2,9,25,0.97,0.111,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Jamaica,JAM,Americas,False,Post-Cold War (1992-2000),0,6,3,9,25,0.97,0.0,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Ethiopia,ETH,Africa,False,Post-Cold War (1992-2000),4,1,3,8,27,0.86,0.5,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Czechia,CZE,Europe,False,Post-Cold War (1992-2000),2,3,3,8,27,0.86,0.25,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Kazakhstan,KAZ,Asia,False,Post-Cold War (1992-2000),3,4,0,7,29,0.76,0.429,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Kenya,KEN,Africa,False,Post-Cold War (1992-2000),2,3,2,7,29,0.76,0.286,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Denmark,DEN,Europe,False,Post-Cold War (1992-2000),2,3,1,6,31,0.65,0.333,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Indonesia,INA,Asia,False,Post-Cold War (1992-2000),1,3,2,6,31,0.65,0.167,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Mexico,MEX,Americas,False,Post-Cold War (1992-2000),1,2,3,6,31,0.65,0.167,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Georgia,GEO,Europe,False,Post-Cold War (1992-2000),0,0,6,6,31,0.65,0.0,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Türkiye,TUR,Europe,False,Post-Cold War (1992-2000),3,0,2,5,35,0.54,0.6,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Lithuania,LTU,Europe,False,Post-Cold War (1992-2000),2,0,3,5,35,0.54,0.4,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Slovakia,SVK,Europe,False,Post-Cold War (1992-2000),1,3,1,5,35,0.54,0.2,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Algeria,ALG,Africa,False,Post-Cold War (1992-2000),1,1,3,5,35,0.54,0.2,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Belgium,BEL,Europe,False,Post-Cold War (1992-2000),0,2,3,5,35,0.54,0.0,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,South Africa,RSA,Africa,False,Post-Cold War (1992-2000),0,2,3,5,35,0.54,0.0,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Chinese Taipei,TPE,Asia,False,Post-Cold War (1992-2000),0,1,4,5,35,0.54,0.0,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Morocco,MAR,Africa,False,Post-Cold War (1992-2000),0,1,4,5,35,0.54,0.0,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Islamic Republic of Iran,IRI,Asia,False,Post-Cold War (1992-2000),3,0,1,4,43,0.43,0.75,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Finland,FIN,Europe,False,Post-Cold War (1992-2000),2,1,1,4,43,0.43,0.5,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Uzbekistan,UZB,Asia,False,Post-Cold War (1992-2000),1,1,2,4,43,0.43,0.25,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,New Zealand,NZL,Oceania,False,Post-Cold War (1992-2000),1,0,3,4,43,0.43,0.25,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Argentina,ARG,Americas,False,Post-Cold War (1992-2000),0,2,2,4,43,0.43,0.0,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Democratic People's Republic of Korea,PRK,Asia,False,Post-Cold War (1992-2000),0,1,3,4,43,0.43,0.0,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Austria,AUT,Europe,False,Post-Cold War (1992-2000),2,1,0,3,49,0.32,0.667,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Azerbaijan,AZE,Europe,False,Post-Cold War (1992-2000),2,0,1,3,49,0.32,0.667,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,The Bahamas,BAH,Americas,False,Post-Cold War (1992-2000),2,0,1,3,49,0.32,0.667,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Nigeria,NGR,Africa,False,Post-Cold War (1992-2000),1,2,0,3,49,0.32,0.333,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Latvia,LAT,Europe,False,Post-Cold War (1992-2000),1,1,1,3,49,0.32,0.333,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Serbia and Montenegro,SCG,Europe,True,Post-Cold War (1992-2000),1,1,1,3,49,0.32,0.333,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Estonia,EST,Europe,False,Post-Cold War (1992-2000),1,0,2,3,49,0.32,0.333,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Thailand,THA,Asia,False,Post-Cold War (1992-2000),1,0,2,3,49,0.32,0.333,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Slovenia,SLO,Europe,False,Post-Cold War (1992-2000),2,0,0,2,57,0.22,1.0,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Croatia,CRO,Europe,False,Post-Cold War (1992-2000),1,0,1,2,57,0.22,0.5,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Kingdom of Saudi Arabia,KSA,Asia,False,Post-Cold War (1992-2000),0,1,1,2,57,0.22,0.0,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Republic of Moldova,MDA,Europe,False,Post-Cold War (1992-2000),0,1,1,2,57,0.22,0.0,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Trinidad and Tobago,TTO,Americas,False,Post-Cold War (1992-2000),0,1,1,2,57,0.22,0.0,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Costa Rica,CRC,Americas,False,Post-Cold War (1992-2000),0,0,2,2,57,0.22,0.0,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Portugal,POR,Europe,False,Post-Cold War (1992-2000),0,0,2,2,57,0.22,0.0,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Cameroon,CMR,Africa,False,Post-Cold War (1992-2000),1,0,0,1,64,0.11,1.0,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Colombia,COL,Americas,False,Post-Cold War (1992-2000),1,0,0,1,64,0.11,1.0,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Mozambique,MOZ,Africa,False,Post-Cold War (1992-2000),1,0,0,1,64,0.11,1.0,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Ireland,IRL,Europe,False,Post-Cold War (1992-2000),0,1,0,1,64,0.11,0.0,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Sri Lanka,SRI,Asia,False,Post-Cold War (1992-2000),0,1,0,1,64,0.11,0.0,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Uruguay,URU,Americas,False,Post-Cold War (1992-2000),0,1,0,1,64,0.11,0.0,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Vietnam,VIE,Asia,False,Post-Cold War (1992-2000),0,1,0,1,64,0.11,0.0,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Armenia,ARM,Europe,False,Post-Cold War (1992-2000),0,0,1,1,64,0.11,0.0,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Barbados,BAR,Americas,False,Post-Cold War (1992-2000),0,0,1,1,64,0.11,0.0,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Chile,CHI,Americas,False,Post-Cold War (1992-2000),0,0,1,1,64,0.11,0.0,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Iceland,ISL,Europe,False,Post-Cold War (1992-2000),0,0,1,1,64,0.11,0.0,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,India,IND,Asia,False,Post-Cold War (1992-2000),0,0,1,1,64,0.11,0.0,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Israel,ISR,Asia,False,Post-Cold War (1992-2000),0,0,1,1,64,0.11,0.0,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Kuwait,KUW,Asia,False,Post-Cold War (1992-2000),0,0,1,1,64,0.11,0.0,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Kyrgyzstan,KGZ,Asia,False,Post-Cold War (1992-2000),0,0,1,1,64,0.11,0.0,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,North Macedonia,MKD,Europe,False,Post-Cold War (1992-2000),0,0,1,1,64,0.11,0.0,80,True
2000,2000 Summer Olympics,25,Sydney,AUS,False,Qatar,QAT,Asia,False,Post-Cold War (1992-2000),0,0,1,1,64,0.11,0.0,80,True
2004,2004 Summer Olympics,26,Athens,GRE,False,United States,USA,Americas,False,Modern (2004-2016),36,39,26,101,1,10.91,0.356,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Russian Federation,RUS,Europe,False,Modern (2004-2016),28,26,36,90,2,9.72,0.311,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,People's Republic of China,CHN,Asia,False,Modern (2004-2016),32,17,14,63,3,6.8,0.508,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Australia,AUS,Oceania,False,Modern (2004-2016),17,16,17,50,4,5.4,0.34,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Germany,GER,Europe,False,Modern (2004-2016),13,16,20,49,5,5.29,0.265,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Japan,JPN,Asia,False,Modern (2004-2016),16,9,12,37,6,4.0,0.432,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,France,FRA,Europe,False,Modern (2004-2016),11,9,13,33,7,3.56,0.333,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Italy,ITA,Europe,False,Modern (2004-2016),10,11,11,32,8,3.46,0.312,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Republic of Korea,KOR,Asia,False,Modern (2004-2016),9,12,9,30,9,3.24,0.3,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Great Britain,GBR,Europe,False,Modern (2004-2016),9,9,12,30,9,3.24,0.3,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Cuba,CUB,Americas,False,Modern (2004-2016),9,7,11,27,11,2.92,0.333,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Ukraine,UKR,Europe,False,Modern (2004-2016),8,5,9,22,12,2.38,0.364,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Netherlands,NED,Europe,False,Modern (2004-2016),4,9,9,22,12,2.38,0.182,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Spain,ESP,Europe,False,Modern (2004-2016),3,11,6,20,14,2.16,0.15,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Romania,ROU,Europe,False,Modern (2004-2016),8,5,6,19,15,2.05,0.421,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Hungary,HUN,Europe,False,Modern (2004-2016),8,6,3,17,16,1.84,0.471,74,True
2004,2004 Summer Olympics,26,Athens,GRE,True,Greece,GRE,Europe,False,Modern (2004-2016),6,6,4,16,17,1.73,0.375,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Belarus,BLR,Europe,False,Modern (2004-2016),2,5,6,13,18,1.4,0.154,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Canada,CAN,Americas,False,Modern (2004-2016),3,6,3,12,19,1.3,0.25,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Bulgaria,BUL,Europe,False,Modern (2004-2016),2,1,9,12,19,1.3,0.167,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Brazil,BRA,Americas,False,Modern (2004-2016),5,2,3,10,21,1.08,0.5,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Türkiye,TUR,Europe,False,Modern (2004-2016),3,3,4,10,21,1.08,0.3,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Poland,POL,Europe,False,Modern (2004-2016),3,2,5,10,21,1.08,0.3,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Czechia,CZE,Europe,False,Modern (2004-2016),1,3,5,9,24,0.97,0.111,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Thailand,THA,Asia,False,Modern (2004-2016),3,1,4,8,25,0.86,0.375,74,True
2004,2004 Summer Olympics,26,Athens,GRE,False,Denmark,DEN,Europe,False,Modern (2004-2016),2,1,5,8,25,0.86,0.25,74,True
